hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
An Khê,20,14/01/2023,Ba,428.41,6.75,49
An Khê,21,14/01/2023,Ba,428.39,31.78,49
An Khê,22,14/01/2023,Ba,428.37,33.47,47.6
An Khê,23,14/01/2023,Ba,428.36,33.26,46
An Khê,0,15/01/2023,Ba,428.35,32.95,46
An Khê,1,15/01/2023,Ba,428.34,33.16,46
An Khê,2,15/01/2023,Ba,428.33,33.34,46
An Khê,3,15/01/2023,Ba,428.32,33.27,46
An Khê,4,15/01/2023,Ba,428.31,33.49,46
An Khê,5,15/01/2023,Ba,428.3,33.52,46
An Khê,6,15/01/2023,Ba,428.3,33.6,34.6
An Khê,7,15/01/2023,Ba,428.33,33.83,8
An Khê,8,15/01/2023,Ba,428.36,33.85,8
An Khê,9,15/01/2023,Ba,428.39,33.82,8
An Khê,10,15/01/2023,Ba,428.42,33.79,8
An Khê,11,15/01/2023,Ba,428.45,33.78,8
An Khê,12,15/01/2023,Ba,428.47,30.52,8
An Khê,13,15/01/2023,Ba,428.49,30.47,8
An Khê,14,15/01/2023,Ba,428.51,30.56,8
An Khê,15,15/01/2023,Ba,428.53,30.42,8
An Khê,16,15/01/2023,Ba,428.55,30.38,8
An Khê,17,15/01/2023,Ba,428.51,11.06,45.5
An Khê,18,15/01/2023,Ba,428.47,7.25,53
An Khê,19,15/01/2023,Ba,428.44,6.43,53
An Khê,20,15/01/2023,Ba,428.4,7.49,49
An Khê,21,15/01/2023,Ba,428.36,7.68,49
An Khê,22,15/01/2023,Ba,428.34,21.56,47.6
An Khê,23,15/01/2023,Ba,428.35,33.85,30.3
An Khê,0,16/01/2023,Ba,428.36,33.61,25
An Khê,1,16/01/2023,Ba,428.37,33.57,25
An Khê,2,16/01/2023,Ba,428.38,32.96,25
An Khê,3,16/01/2023,Ba,428.39,32.72,25
An Khê,4,16/01/2023,Ba,428.4,32.69,25
An Khê,5,16/01/2023,Ba,428.39,32.56,43.2
An Khê,6,16/01/2023,Ba,428.38,32.47,50
An Khê,7,16/01/2023,Ba,428.37,32.85,50
An Khê,8,16/01/2023,Ba,428.36,32.69,47.7
An Khê,9,16/01/2023,Ba,428.36,30.97,27.5
An Khê,10,16/01/2023,Ba,428.39,33.68,10.6
An Khê,11,16/01/2023,Ba,428.42,33.83,8
An Khê,12,16/01/2023,Ba,428.45,32.56,8
An Khê,13,16/01/2023,Ba,428.48,31.47,8
An Khê,14,16/01/2023,Ba,428.5,31.32,8
An Khê,15,16/01/2023,Ba,428.52,31.68,8
An Khê,16,16/01/2023,Ba,428.52,31.25,29.8
An Khê,17,16/01/2023,Ba,428.48,20.44,53
An Khê,18,16/01/2023,Ba,428.43,6.12,53
An Khê,19,16/01/2023,Ba,428.38,5.36,53
An Khê,20,16/01/2023,Ba,428.35,20.17,49
An Khê,21,16/01/2023,Ba,428.33,31.38,46.6
An Khê,22,16/01/2023,Ba,428.31,30.76,46
An Khê,23,16/01/2023,Ba,428.3,31.09,39.7
An Khê,0,17/01/2023,Ba,428.31,32.64,25
An Khê,1,17/01/2023,Ba,428.32,32.54,25
An Khê,2,17/01/2023,Ba,428.33,32.75,25
An Khê,3,17/01/2023,Ba,428.34,31.73,25
An Khê,4,17/01/2023,Ba,428.35,31.67,25
An Khê,5,17/01/2023,Ba,428.35,32.85,35.9
An Khê,6,17/01/2023,Ba,428.33,32.39,50
An Khê,7,17/01/2023,Ba,428.31,32.78,50
An Khê,8,17/01/2023,Ba,428.29,31.65,50
An Khê,9,17/01/2023,Ba,428.28,31.32,36
An Khê,10,17/01/2023,Ba,428.31,32.02,8
An Khê,11,17/01/2023,Ba,428.34,31.89,8
An Khê,12,17/01/2023,Ba,428.36,31.68,8
An Khê,13,17/01/2023,Ba,428.39,32.25,8
An Khê,14,17/01/2023,Ba,428.42,32.44,8
An Khê,15,17/01/2023,Ba,428.44,20.95,8
An Khê,16,17/01/2023,Ba,428.44,10.76,8
An Khê,17,17/01/2023,Ba,428.41,5.39,32.8
An Khê,18,17/01/2023,Ba,428.36,4.62,53
An Khê,19,17/01/2023,Ba,428.32,6.15,53
An Khê,20,17/01/2023,Ba,428.28,12.74,49
An Khê,21,17/01/2023,Ba,428.27,25.36,46.5
An Khê,22,17/01/2023,Ba,428.26,32.12,46
An Khê,23,17/01/2023,Ba,428.26,32.54,39
An Khê,0,18/01/2023,Ba,428.27,33.61,25
An Khê,1,18/01/2023,Ba,428.28,32.45,25
An Khê,2,18/01/2023,Ba,428.3,32.78,25
An Khê,3,18/01/2023,Ba,428.31,32.23,25
An Khê,4,18/01/2023,Ba,428.32,32.89,25
An Khê,5,18/01/2023,Ba,428.32,32.21,33.1
An Khê,6,18/01/2023,Ba,428.31,32.55,50
An Khê,7,18/01/2023,Ba,428.29,31.68,50
An Khê,8,18/01/2023,Ba,428.26,30.57,50
An Khê,9,18/01/2023,Ba,428.27,32.71,24.1
An Khê,10,18/01/2023,Ba,428.3,33.83,8
An Khê,11,18/01/2023,Ba,428.33,32.76,8
An Khê,12,18/01/2023,Ba,428.36,32.54,8
An Khê,13,18/01/2023,Ba,428.38,31.67,8
An Khê,14,18/01/2023,Ba,428.4,30.74,8
An Khê,15,18/01/2023,Ba,428.42,30.65,8
An Khê,16,18/01/2023,Ba,428.38,7.47,44.7
An Khê,17,18/01/2023,Ba,428.33,5.94,53
An Khê,18,18/01/2023,Ba,428.29,6.56,53
An Khê,19,18/01/2023,Ba,428.25,6.63,53
An Khê,20,18/01/2023,Ba,428.23,25.78,49
An Khê,21,18/01/2023,Ba,428.21,31.78,49
An Khê,22,18/01/2023,Ba,428.2,32.43,46
An Khê,23,18/01/2023,Ba,428.19,32.84,41.5
An Khê,0,19/01/2023,Ba,428.2,32.65,25
An Khê,1,19/01/2023,Ba,428.21,32.74,25
An Khê,2,19/01/2023,Ba,428.22,32.83,25
An Khê,3,19/01/2023,Ba,428.23,33.62,25
An Khê,4,19/01/2023,Ba,428.24,33.67,25
An Khê,5,19/01/2023,Ba,428.24,33.76,40.1
An Khê,6,19/01/2023,Ba,428.22,32.78,50
An Khê,7,19/01/2023,Ba,428.2,32.73,50
An Khê,8,19/01/2023,Ba,428.2,33.25,34.3
An Khê,9,19/01/2023,Ba,428.23,33.83,8
An Khê,10,19/01/2023,Ba,428.26,32.74,8
An Khê,11,19/01/2023,Ba,428.29,32.62,8
An Khê,12,19/01/2023,Ba,428.32,32.56,8
An Khê,13,19/01/2023,Ba,428.35,31.63,8
An Khê,14,19/01/2023,Ba,428.37,30.72,8
An Khê,15,19/01/2023,Ba,428.38,18.63,8
An Khê,16,19/01/2023,Ba,428.34,6.25,43.6
An Khê,17,19/01/2023,Ba,428.3,7.06,51.5
An Khê,18,19/01/2023,Ba,428.25,6.43,51.5
An Khê,19,19/01/2023,Ba,428.2,6.52,51.5
An Khê,20,19/01/2023,Ba,428.17,10.67,47.5
An Khê,21,19/01/2023,Ba,428.15,32.25,49.5
An Khê,22,19/01/2023,Ba,428.13,31.84,47.1
An Khê,23,19/01/2023,Ba,428.14,32.26,24.7
An Khê,0,20/01/2023,Ba,428.17,30.87,4
An Khê,1,20/01/2023,Ba,428.2,29.83,4
An Khê,2,20/01/2023,Ba,428.22,29.85,4
An Khê,3,20/01/2023,Ba,428.24,29.74,4
An Khê,4,20/01/2023,Ba,428.26,29.68,4
An Khê,5,20/01/2023,Ba,428.28,30.42,4
An Khê,6,20/01/2023,Ba,428.3,30.56,8
An Khê,7,20/01/2023,Ba,428.33,31.83,8
An Khê,8,20/01/2023,Ba,428.36,32.12,8
An Khê,9,20/01/2023,Ba,428.39,31.54,8
An Khê,10,20/01/2023,Ba,428.41,31.36,8
An Khê,11,20/01/2023,Ba,428.43,31.15,8
An Khê,12,20/01/2023,Ba,428.45,31.32,8
An Khê,13,20/01/2023,Ba,428.47,31.45,8
An Khê,14,20/01/2023,Ba,428.47,8.68,8
An Khê,15,20/01/2023,Ba,428.47,5.12,8
An Khê,16,20/01/2023,Ba,428.46,4.69,8
An Khê,17,20/01/2023,Ba,428.46,4.38,8
An Khê,18,20/01/2023,Ba,428.46,4.52,8
An Khê,19,20/01/2023,Ba,428.43,4.86,33.3
An Khê,20,20/01/2023,Ba,428.43,5.45,4
An Khê,21,20/01/2023,Ba,428.4,5.89,44.9
An Khê,22,20/01/2023,Ba,428.36,5.74,49
An Khê,23,20/01/2023,Ba,428.32,6.16,49
An Khê,0,21/01/2023,Ba,428.28,6.22,4
An Khê,1,21/01/2023,Ba,428.3,21.22,4
An Khê,2,21/01/2023,Ba,428.32,16.75,4
An Khê,3,21/01/2023,Ba,428.34,32.56,4
An Khê,4,21/01/2023,Ba,428.36,32.48,4
An Khê,5,21/01/2023,Ba,428.38,32.83,4
An Khê,6,21/01/2023,Ba,428.4,28.61,8
An Khê,7,21/01/2023,Ba,428.4,6.15,8
An Khê,8,21/01/2023,Ba,428.4,5.34,8
An Khê,9,21/01/2023,Ba,428.39,5.78,8
An Khê,10,21/01/2023,Ba,428.39,5.63,8
An Khê,11,21/01/2023,Ba,428.39,5.29,8
An Khê,12,21/01/2023,Ba,428.38,4.85,8
An Khê,13,21/01/2023,Ba,428.38,4.68,8
An Khê,14,21/01/2023,Ba,428.38,4.79,8
An Khê,15,21/01/2023,Ba,428.38,5.12,8
An Khê,16,21/01/2023,Ba,428.37,5.25,8
An Khê,17,21/01/2023,Ba,428.37,5.77,8
An Khê,18,21/01/2023,Ba,428.37,5.63,8
An Khê,19,21/01/2023,Ba,428.34,6.22,44.3
An Khê,20,21/01/2023,Ba,428.31,6.56,38.8
An Khê,21,21/01/2023,Ba,428.29,6.43,28.3
An Khê,22,21/01/2023,Ba,428.26,6.57,36.5
An Khê,23,21/01/2023,Ba,428.25,5.39,11
An Khê,0,22/01/2023,Ba,428.23,6.28,23.5
An Khê,1,22/01/2023,Ba,428.25,30.46,4
An Khê,2,22/01/2023,Ba,428.27,26.53,4
An Khê,3,22/01/2023,Ba,428.29,23.67,4
An Khê,4,22/01/2023,Ba,428.31,21.22,4
An Khê,5,22/01/2023,Ba,428.32,15.64,4
An Khê,6,22/01/2023,Ba,428.34,30.74,8
An Khê,7,22/01/2023,Ba,428.32,8.54,8
An Khê,8,22/01/2023,Ba,428.29,6.17,38
An Khê,9,22/01/2023,Ba,428.29,4.56,8
An Khê,10,22/01/2023,Ba,428.29,6.65,8
An Khê,11,22/01/2023,Ba,428.29,6.53,8
An Khê,12,22/01/2023,Ba,428.29,12.63,8
An Khê,13,22/01/2023,Ba,428.3,9.52,8
An Khê,14,22/01/2023,Ba,428.3,4.56,8
An Khê,15,22/01/2023,Ba,428.3,6.56,8
An Khê,16,22/01/2023,Ba,428.3,6.45,8
An Khê,17,22/01/2023,Ba,428.3,6.37,8
An Khê,18,22/01/2023,Ba,428.3,5.26,8
An Khê,19,22/01/2023,Ba,428.29,4.07,8
An Khê,20,22/01/2023,Ba,428.29,3.84,4
An Khê,21,22/01/2023,Ba,428.28,5.54,16.2
An Khê,22,22/01/2023,Ba,428.27,4.62,4
An Khê,23,22/01/2023,Ba,428.27,3.87,4
An Khê,0,23/01/2023,Ba,428.27,4.15,4
An Khê,1,23/01/2023,Ba,428.28,5.64,4
An Khê,2,23/01/2023,Ba,428.28,5.43,4
An Khê,3,23/01/2023,Ba,428.28,7.72,4
An Khê,4,23/01/2023,Ba,428.29,6.42,4
An Khê,5,23/01/2023,Ba,428.29,5.37,4
An Khê,6,23/01/2023,Ba,428.29,6.53,8
An Khê,7,23/01/2023,Ba,428.28,6.25,8
An Khê,8,23/01/2023,Ba,428.27,6.27,8
An Khê,9,23/01/2023,Ba,428.27,6.18,8
An Khê,10,23/01/2023,Ba,428.27,5.74,8
An Khê,11,23/01/2023,Ba,428.27,5.65,8
An Khê,12,23/01/2023,Ba,428.27,5.32,8
An Khê,13,23/01/2023,Ba,428.28,15.24,8
An Khê,14,23/01/2023,Ba,428.29,12.36,8
An Khê,15,23/01/2023,Ba,428.29,6.53,8
An Khê,16,23/01/2023,Ba,428.29,5.62,8
An Khê,17,23/01/2023,Ba,428.29,5.74,8
An Khê,18,23/01/2023,Ba,428.29,6.34,8
An Khê,19,23/01/2023,Ba,428.29,6.17,8
An Khê,20,23/01/2023,Ba,428.3,5.67,4
An Khê,21,23/01/2023,Ba,428.3,4.07,4
An Khê,22,23/01/2023,Ba,428.3,3.87,4
An Khê,23,23/01/2023,Ba,428.3,3.75,4
An Khê,0,24/01/2023,Ba,428.3,3.64,4
An Khê,1,24/01/2023,Ba,428.31,5.63,4
An Khê,2,24/01/2023,Ba,428.31,4.15,4
An Khê,3,24/01/2023,Ba,428.31,3.84,4
An Khê,4,24/01/2023,Ba,428.31,3.75,4
An Khê,5,24/01/2023,Ba,428.31,3.63,4
An Khê,6,24/01/2023,Ba,428.31,5.56,8
An Khê,7,24/01/2023,Ba,428.31,5.78,8
An Khê,8,24/01/2023,Ba,428.31,5.36,8
An Khê,9,24/01/2023,Ba,428.31,5.42,8
An Khê,10,24/01/2023,Ba,428.31,5.89,8
An Khê,11,24/01/2023,Ba,428.31,5.65,8
An Khê,12,24/01/2023,Ba,428.31,6.02,8
An Khê,13,24/01/2023,Ba,428.31,7.15,8
An Khê,14,24/01/2023,Ba,428.31,7.68,8
An Khê,15,24/01/2023,Ba,428.31,7.74,8
An Khê,16,24/01/2023,Ba,428.31,9.22,8
An Khê,17,24/01/2023,Ba,428.32,9.86,8
An Khê,18,24/01/2023,Ba,428.32,10.24,8
An Khê,19,24/01/2023,Ba,428.33,10.45,8
An Khê,20,24/01/2023,Ba,428.33,10.69,4
An Khê,21,24/01/2023,Ba,428.33,10.32,4
An Khê,22,24/01/2023,Ba,428.34,11.21,4
An Khê,23,24/01/2023,Ba,428.35,11.54,4
An Khê,0,25/01/2023,Ba,428.36,11.79,4
An Khê,1,25/01/2023,Ba,428.36,10.42,4
An Khê,2,25/01/2023,Ba,428.37,10.35,4
An Khê,3,25/01/2023,Ba,428.37,9.28,4
An Khê,4,25/01/2023,Ba,428.38,9.52,4
An Khê,5,25/01/2023,Ba,428.38,9.17,4
An Khê,6,25/01/2023,Ba,428.38,8.86,8
An Khê,7,25/01/2023,Ba,428.38,8.39,8
An Khê,8,25/01/2023,Ba,428.38,7.84,8
An Khê,9,25/01/2023,Ba,428.38,7.65,8
An Khê,10,25/01/2023,Ba,428.38,7.72,8
An Khê,11,25/01/2023,Ba,428.38,7.94,8
An Khê,12,25/01/2023,Ba,428.38,8.18,8
An Khê,13,25/01/2023,Ba,428.38,8.25,8
An Khê,14,25/01/2023,Ba,428.38,7.67,8
An Khê,15,25/01/2023,Ba,428.38,7.45,8
An Khê,16,25/01/2023,Ba,428.38,7.21,8
An Khê,17,25/01/2023,Ba,428.38,7.12,8
An Khê,18,25/01/2023,Ba,428.38,7.43,8
An Khê,19,25/01/2023,Ba,428.38,7.29,8
An Khê,20,25/01/2023,Ba,428.39,9.05,4
An Khê,21,25/01/2023,Ba,428.4,9.24,4
An Khê,22,25/01/2023,Ba,428.41,10.55,4
An Khê,23,25/01/2023,Ba,428.42,10.87,4
An Khê,0,26/01/2023,Ba,428.43,10.68,4
An Khê,1,26/01/2023,Ba,428.43,8.36,4
An Khê,2,26/01/2023,Ba,428.43,7.89,4
An Khê,3,26/01/2023,Ba,428.43,7.12,4
An Khê,4,26/01/2023,Ba,428.43,7.04,4
An Khê,5,26/01/2023,Ba,428.43,7.58,4
An Khê,6,26/01/2023,Ba,428.43,7.87,8
An Khê,7,26/01/2023,Ba,428.43,7.62,8
An Khê,8,26/01/2023,Ba,428.43,7.94,8
An Khê,9,26/01/2023,Ba,428.43,8.15,8
An Khê,10,26/01/2023,Ba,428.43,8.22,8
An Khê,11,26/01/2023,Ba,428.43,7.56,8
An Khê,12,26/01/2023,Ba,428.43,7.31,8
An Khê,13,26/01/2023,Ba,428.43,7.17,8
An Khê,14,26/01/2023,Ba,428.43,6.85,8
An Khê,15,26/01/2023,Ba,428.43,6.76,8
An Khê,16,26/01/2023,Ba,428.43,6.45,8
An Khê,17,26/01/2023,Ba,428.43,6.32,8
An Khê,18,26/01/2023,Ba,428.42,7.68,22.7
An Khê,19,26/01/2023,Ba,428.37,7.79,50
An Khê,20,26/01/2023,Ba,428.36,8.25,18
An Khê,21,26/01/2023,Ba,428.34,8.16,40.4
An Khê,22,26/01/2023,Ba,428.34,7.5,7.5
An Khê,23,26/01/2023,Ba,428.34,6.24,4
An Khê,0,27/01/2023,Ba,428.35,12.61,4
An Khê,1,27/01/2023,Ba,428.38,30.83,4
An Khê,2,27/01/2023,Ba,428.39,12.67,4
An Khê,3,27/01/2023,Ba,428.42,30.78,4
An Khê,4,27/01/2023,Ba,428.42,5.72,4
An Khê,5,27/01/2023,Ba,428.42,4.58,4
An Khê,6,27/01/2023,Ba,428.41,4.36,8
An Khê,7,27/01/2023,Ba,428.41,6.25,8
An Khê,8,27/01/2023,Ba,428.41,6.82,8
An Khê,9,27/01/2023,Ba,428.41,6.94,8
An Khê,10,27/01/2023,Ba,428.41,7.38,8
An Khê,11,27/01/2023,Ba,428.41,7.29,8
An Khê,12,27/01/2023,Ba,428.41,7.54,8
An Khê,13,27/01/2023,Ba,428.41,6.98,8
An Khê,14,27/01/2023,Ba,428.41,6.72,8
An Khê,15,27/01/2023,Ba,428.41,6.95,8
An Khê,16,27/01/2023,Ba,428.41,5.87,8
An Khê,17,27/01/2023,Ba,428.38,4.58,30.4
An Khê,18,27/01/2023,Ba,428.36,7.36,50
An Khê,19,27/01/2023,Ba,428.34,7.25,50
An Khê,20,27/01/2023,Ba,428.32,8.64,46
An Khê,21,27/01/2023,Ba,428.3,12.75,46
An Khê,22,27/01/2023,Ba,428.31,35.42,27.8
An Khê,23,27/01/2023,Ba,428.32,34.87,25
An Khê,0,28/01/2023,Ba,428.33,33.59,25
An Khê,1,28/01/2023,Ba,428.35,32.22,5.4
An Khê,2,28/01/2023,Ba,428.37,32.16,4
An Khê,3,28/01/2023,Ba,428.39,32.45,4
An Khê,4,28/01/2023,Ba,428.41,32.68,4
An Khê,5,28/01/2023,Ba,428.43,32.39,4
An Khê,6,28/01/2023,Ba,428.45,32.79,8
An Khê,7,28/01/2023,Ba,428.47,32.42,8
An Khê,8,28/01/2023,Ba,428.49,31.93,8
An Khê,9,28/01/2023,Ba,428.51,31.86,8
An Khê,10,28/01/2023,Ba,428.53,31.92,8
An Khê,11,28/01/2023,Ba,428.55,31.85,8
An Khê,12,28/01/2023,Ba,428.57,31.64,8
An Khê,13,28/01/2023,Ba,428.57,10.27,8
An Khê,14,28/01/2023,Ba,428.56,4.56,8
An Khê,15,28/01/2023,Ba,428.56,4.82,8
An Khê,16,28/01/2023,Ba,428.55,4.97,8
An Khê,17,28/01/2023,Ba,428.52,5.62,32.5
An Khê,18,28/01/2023,Ba,428.47,5.74,50
An Khê,19,28/01/2023,Ba,428.44,5.83,50
An Khê,20,28/01/2023,Ba,428.41,6.34,46
An Khê,21,28/01/2023,Ba,428.39,6.27,49.2
An Khê,22,28/01/2023,Ba,428.36,6.56,46
An Khê,23,28/01/2023,Ba,428.33,25.18,46
An Khê,0,29/01/2023,Ba,428.35,32.67,6.5
An Khê,1,29/01/2023,Ba,428.38,32.58,4
An Khê,2,29/01/2023,Ba,428.41,32.71,4
An Khê,3,29/01/2023,Ba,428.44,32.46,4
An Khê,4,29/01/2023,Ba,428.47,32.28,4
An Khê,5,29/01/2023,Ba,428.49,31.67,4
An Khê,6,29/01/2023,Ba,428.51,31.55,8
An Khê,7,29/01/2023,Ba,428.51,6.98,8
An Khê,8,29/01/2023,Ba,428.5,4.53,8
An Khê,9,29/01/2023,Ba,428.5,4.47,8
An Khê,10,29/01/2023,Ba,428.49,4.52,8
An Khê,11,29/01/2023,Ba,428.49,4.67,8
An Khê,12,29/01/2023,Ba,428.48,4.59,8
An Khê,13,29/01/2023,Ba,428.48,5.27,8
An Khê,14,29/01/2023,Ba,428.48,5.64,8
An Khê,15,29/01/2023,Ba,428.48,5.49,8
An Khê,16,29/01/2023,Ba,428.48,5.23,8
An Khê,17,29/01/2023,Ba,428.44,5.06,39.5
An Khê,18,29/01/2023,Ba,428.39,5.72,50
An Khê,19,29/01/2023,Ba,428.34,5.86,50
An Khê,20,29/01/2023,Ba,428.32,6.49,46
An Khê,21,29/01/2023,Ba,428.3,6.57,46
An Khê,22,29/01/2023,Ba,428.29,6.82,26.4
An Khê,23,29/01/2023,Ba,428.32,31.45,13.5
An Khê,0,30/01/2023,Ba,428.35,32.83,4
An Khê,1,30/01/2023,Ba,428.38,32.77,4
An Khê,2,30/01/2023,Ba,428.41,32.81,4
An Khê,3,30/01/2023,Ba,428.44,32.79,4
An Khê,4,30/01/2023,Ba,428.47,20.95,4
An Khê,5,30/01/2023,Ba,428.5,23.83,4
An Khê,6,30/01/2023,Ba,428.52,32.67,15
An Khê,7,30/01/2023,Ba,428.5,32.78,50
An Khê,8,30/01/2023,Ba,428.46,18.39,50
An Khê,9,30/01/2023,Ba,428.42,5.42,35
An Khê,10,30/01/2023,Ba,428.42,5.26,8
An Khê,11,30/01/2023,Ba,428.44,30.83,8
An Khê,12,30/01/2023,Ba,428.47,32.78,8
An Khê,13,30/01/2023,Ba,428.49,32.27,8
An Khê,14,30/01/2023,Ba,428.51,31.94,8
An Khê,15,30/01/2023,Ba,428.53,25.22,8
An Khê,16,30/01/2023,Ba,428.51,4.96,25.2
An Khê,17,30/01/2023,Ba,428.46,4.74,42.7
An Khê,18,30/01/2023,Ba,428.41,5.23,50
An Khê,19,30/01/2023,Ba,428.36,5.96,50
An Khê,20,30/01/2023,Ba,428.34,6.17,46
An Khê,21,30/01/2023,Ba,428.32,6.38,46
An Khê,22,30/01/2023,Ba,428.3,32.49,46
An Khê,23,30/01/2023,Ba,428.31,33.57,31
An Khê,0,31/01/2023,Ba,428.32,33.61,25
An Khê,1,31/01/2023,Ba,428.35,33.42,8.6
An Khê,2,31/01/2023,Ba,428.38,31.83,4
An Khê,3,31/01/2023,Ba,428.41,31.78,4
An Khê,4,31/01/2023,Ba,428.44,31.82,4
An Khê,5,31/01/2023,Ba,428.47,31.79,4
An Khê,6,31/01/2023,Ba,428.5,33.83,8
An Khê,7,31/01/2023,Ba,428.53,33.81,8
An Khê,8,31/01/2023,Ba,428.55,33.67,8
An Khê,9,31/01/2023,Ba,428.57,32.94,8
An Khê,10,31/01/2023,Ba,428.59,32.86,8
An Khê,11,31/01/2023,Ba,428.61,32.72,8
An Khê,12,31/01/2023,Ba,428.63,32.49,8
An Khê,13,31/01/2023,Ba,428.65,32.36,8
An Khê,14,31/01/2023,Ba,428.67,32.15,8
An Khê,15,31/01/2023,Ba,428.68,28.53,15
An Khê,16,31/01/2023,Ba,428.63,6.23,50
An Khê,17,31/01/2023,Ba,428.58,5.94,50
An Khê,18,31/01/2023,Ba,428.53,6.27,52.7
An Khê,19,31/01/2023,Ba,428.47,5.86,54.5
An Khê,20,31/01/2023,Ba,428.44,11.64,46
An Khê,21,31/01/2023,Ba,428.42,29.95,51.8
An Khê,22,31/01/2023,Ba,428.42,32.58,38.5
An Khê,23,31/01/2023,Ba,428.44,32.69,25
An Khê,0,01/02/2023,Ba,428.46,32.76,25
An Khê,1,01/02/2023,Ba,428.49,32.48,8.6
An Khê,2,01/02/2023,Ba,428.52,31.57,4
An Khê,3,01/02/2023,Ba,428.55,31.83,4
An Khê,4,01/02/2023,Ba,428.58,31.79,4
An Khê,5,01/02/2023,Ba,428.61,31.82,4
An Khê,6,01/02/2023,Ba,428.62,32.67,30.4
An Khê,7,01/02/2023,Ba,428.6,32.45,53.3
An Khê,8,01/02/2023,Ba,428.56,32.64,75.8
An Khê,9,01/02/2023,Ba,428.51,32.46,74.8
An Khê,10,01/02/2023,Ba,428.5,32.27,38.4
An Khê,11,01/02/2023,Ba,428.51,32.53,30
An Khê,12,01/02/2023,Ba,428.52,32.48,30
An Khê,13,01/02/2023,Ba,428.53,32.37,30
An Khê,14,01/02/2023,Ba,428.53,32.42,33.2
An Khê,15,01/02/2023,Ba,428.51,32.54,56
An Khê,16,01/02/2023,Ba,428.49,32.67,56
An Khê,17,01/02/2023,Ba,428.46,22.79,56
An Khê,18,01/02/2023,Ba,428.41,5.82,56
An Khê,19,01/02/2023,Ba,428.38,18.73,56
An Khê,20,01/02/2023,Ba,428.37,32.65,46.6
An Khê,21,01/02/2023,Ba,428.36,32.48,51.7
An Khê,22,01/02/2023,Ba,428.34,32.76,52
An Khê,23,01/02/2023,Ba,428.33,32.89,39.5
An Khê,0,02/02/2023,Ba,428.35,33.72,25
An Khê,1,02/02/2023,Ba,428.37,33.65,25
An Khê,2,02/02/2023,Ba,428.37,33.47,30.6
An Khê,3,02/02/2023,Ba,428.36,32.52,37
An Khê,4,02/02/2023,Ba,428.36,32.68,46.1
An Khê,5,02/02/2023,Ba,428.36,32.45,34.3
An Khê,6,02/02/2023,Ba,428.35,32.79,51.4
An Khê,7,02/02/2023,Ba,428.34,32.53,51.1
An Khê,8,02/02/2023,Ba,428.32,32.78,53
An Khê,9,02/02/2023,Ba,428.3,33.27,53
An Khê,10,02/02/2023,Ba,428.32,33.46,18.3
An Khê,11,02/02/2023,Ba,428.35,33.83,8
An Khê,12,02/02/2023,Ba,428.38,33.92,8
An Khê,13,02/02/2023,Ba,428.41,33.56,8
An Khê,14,02/02/2023,Ba,428.44,33.75,8
An Khê,15,02/02/2023,Ba,428.46,33.82,17.8
An Khê,16,02/02/2023,Ba,428.44,33.42,50
An Khê,17,02/02/2023,Ba,428.42,33.26,51.5
An Khê,18,02/02/2023,Ba,428.4,32.98,50
An Khê,19,02/02/2023,Ba,428.38,32.78,50
An Khê,20,02/02/2023,Ba,428.37,32.69,46
An Khê,21,02/02/2023,Ba,428.36,32.57,46
An Khê,22,02/02/2023,Ba,428.35,32.64,46
An Khê,23,02/02/2023,Ba,428.35,32.55,29.6
An Khê,0,03/02/2023,Ba,428.36,33.61,25
An Khê,1,03/02/2023,Ba,428.37,33.48,25
An Khê,2,03/02/2023,Ba,428.38,33.57,25
An Khê,3,03/02/2023,Ba,428.39,33.64,25
An Khê,4,03/02/2023,Ba,428.4,33.58,25
An Khê,5,03/02/2023,Ba,428.41,32.76,25
An Khê,6,03/02/2023,Ba,428.4,32.54,46.2
An Khê,7,03/02/2023,Ba,428.38,32.78,50
An Khê,8,03/02/2023,Ba,428.36,32.49,50
An Khê,9,03/02/2023,Ba,428.36,32.42,31.5
An Khê,10,03/02/2023,Ba,428.39,32.76,8
An Khê,11,03/02/2023,Ba,428.42,32.83,8
An Khê,12,03/02/2023,Ba,428.44,32.59,8
An Khê,13,03/02/2023,Ba,428.46,32.62,8
An Khê,14,03/02/2023,Ba,428.48,32.55,8
An Khê,15,03/02/2023,Ba,428.49,32.47,16.1
An Khê,16,03/02/2023,Ba,428.48,32.76,50
An Khê,17,03/02/2023,Ba,428.45,18.35,50
An Khê,18,03/02/2023,Ba,428.41,5.49,50
An Khê,19,03/02/2023,Ba,428.37,5.58,50
An Khê,20,03/02/2023,Ba,428.35,30.78,46
An Khê,21,03/02/2023,Ba,428.33,32.53,46
An Khê,22,03/02/2023,Ba,428.31,32.46,46
An Khê,23,03/02/2023,Ba,428.31,32.57,26.8
An Khê,0,04/02/2023,Ba,428.32,32.81,25
An Khê,1,04/02/2023,Ba,428.33,32.96,25
An Khê,2,04/02/2023,Ba,428.34,33.24,25
An Khê,3,04/02/2023,Ba,428.35,33.47,25
An Khê,4,04/02/2023,Ba,428.36,33.56,25
An Khê,5,04/02/2023,Ba,428.37,33.61,25
An Khê,6,04/02/2023,Ba,428.37,33.52,42.3
An Khê,7,04/02/2023,Ba,428.35,33.16,50
