hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
Ka Nak,0,01/10/2022,Ba,508.53,56.8,32
Ka Nak,1,01/10/2022,Ba,508.54,57.3,32
Ka Nak,2,01/10/2022,Ba,508.55,58.2,32
Ka Nak,3,01/10/2022,Ba,508.56,58.5,32
Ka Nak,4,01/10/2022,Ba,508.56,57.4,32
Ka Nak,5,01/10/2022,Ba,508.57,57.7,32
Ka Nak,6,01/10/2022,Ba,508.58,56.5,32
Ka Nak,7,01/10/2022,Ba,508.58,54.6,32
Ka Nak,8,01/10/2022,Ba,508.59,50.2,32
Ka Nak,9,01/10/2022,Ba,508.6,49.5,20.3
Ka Nak,10,01/10/2022,Ba,508.61,47.6,0
Ka Nak,11,01/10/2022,Ba,508.62,45.2,0
Ka Nak,12,01/10/2022,Ba,508.64,43.6,0
Ka Nak,13,01/10/2022,Ba,508.65,47.3,0
Ka Nak,14,01/10/2022,Ba,508.67,50.2,20.5
Ka Nak,15,01/10/2022,Ba,508.67,57.6,32
Ka Nak,16,01/10/2022,Ba,508.68,60.3,32
Ka Nak,17,01/10/2022,Ba,508.69,62.3,32
Ka Nak,18,01/10/2022,Ba,508.7,63.5,32
Ka Nak,19,01/10/2022,Ba,508.71,67.3,32
Ka Nak,20,01/10/2022,Ba,508.73,71.6,32
Ka Nak,21,01/10/2022,Ba,508.74,73.5,32
Ka Nak,22,01/10/2022,Ba,508.76,76.8,32
Ka Nak,23,01/10/2022,Ba,508.78,76.4,32
Ka Nak,0,02/10/2022,Ba,508.79,75.6,32
Ka Nak,1,02/10/2022,Ba,508.81,74.8,32
Ka Nak,2,02/10/2022,Ba,508.83,69.5,22.9
Ka Nak,3,02/10/2022,Ba,508.85,68.4,0
Ka Nak,4,02/10/2022,Ba,508.87,68.1,4
Ka Nak,5,02/10/2022,Ba,508.88,72.5,31.7
Ka Nak,6,02/10/2022,Ba,508.9,73.7,32
Ka Nak,7,02/10/2022,Ba,508.92,73.2,9.6
Ka Nak,8,02/10/2022,Ba,508.94,75.6,0
Ka Nak,9,02/10/2022,Ba,508.96,70.3,0
Ka Nak,10,02/10/2022,Ba,508.98,73.2,0
Ka Nak,11,02/10/2022,Ba,509,72.6,0
Ka Nak,12,02/10/2022,Ba,509.02,77.2,0
Ka Nak,13,02/10/2022,Ba,509.04,71.2,0
Ka Nak,14,02/10/2022,Ba,509.06,68.9,0
Ka Nak,15,02/10/2022,Ba,509.08,65.3,0
Ka Nak,16,02/10/2022,Ba,509.1,69.2,15.7
Ka Nak,17,02/10/2022,Ba,509.11,65.6,28
Ka Nak,18,02/10/2022,Ba,509.12,62.2,32
Ka Nak,19,02/10/2022,Ba,509.13,65.8,32
Ka Nak,20,02/10/2022,Ba,509.15,67.5,32
Ka Nak,21,02/10/2022,Ba,509.16,70.2,32
Ka Nak,22,02/10/2022,Ba,509.17,87.7,32
Ka Nak,23,02/10/2022,Ba,509.19,90.5,32
Ka Nak,0,03/10/2022,Ba,509.2,70.5,8.8
Ka Nak,1,03/10/2022,Ba,509.22,73.4,0
Ka Nak,2,03/10/2022,Ba,509.24,74.8,0
Ka Nak,3,03/10/2022,Ba,509.26,75.4,0
Ka Nak,4,03/10/2022,Ba,509.28,74.6,0
Ka Nak,5,03/10/2022,Ba,509.3,75.2,0
Ka Nak,6,03/10/2022,Ba,509.31,72.5,20.8
Ka Nak,7,03/10/2022,Ba,509.32,73.8,30
Ka Nak,8,03/10/2022,Ba,509.33,69.5,30
Ka Nak,9,03/10/2022,Ba,509.34,65.3,30
Ka Nak,10,03/10/2022,Ba,509.36,67.1,3.5
Ka Nak,11,03/10/2022,Ba,509.38,70.2,0
Ka Nak,12,03/10/2022,Ba,509.4,73.5,0
Ka Nak,13,03/10/2022,Ba,509.42,71.2,0
Ka Nak,14,03/10/2022,Ba,509.44,70.6,16.5
Ka Nak,15,03/10/2022,Ba,509.45,69.3,30
Ka Nak,16,03/10/2022,Ba,509.46,72.6,30
Ka Nak,17,03/10/2022,Ba,509.47,71.8,30
Ka Nak,18,03/10/2022,Ba,509.48,73.7,30
Ka Nak,19,03/10/2022,Ba,509.49,70.2,30
Ka Nak,20,03/10/2022,Ba,509.5,72.5,30
Ka Nak,21,03/10/2022,Ba,509.51,73.2,30
Ka Nak,22,03/10/2022,Ba,509.52,71.5,30
Ka Nak,23,03/10/2022,Ba,509.53,69.5,30
Ka Nak,0,04/10/2022,Ba,509.54,69.4,30
Ka Nak,1,04/10/2022,Ba,509.55,67.7,6
Ka Nak,2,04/10/2022,Ba,509.57,68.4,0
Ka Nak,3,04/10/2022,Ba,509.59,70.4,0
Ka Nak,4,04/10/2022,Ba,509.6,69.6,0
Ka Nak,5,04/10/2022,Ba,509.61,70.2,29.5
Ka Nak,6,04/10/2022,Ba,509.62,67.5,30
Ka Nak,7,04/10/2022,Ba,509.63,68.6,30
Ka Nak,8,04/10/2022,Ba,509.63,58.2,30
Ka Nak,9,04/10/2022,Ba,509.64,57.6,30
Ka Nak,10,04/10/2022,Ba,509.64,57.3,30
Ka Nak,11,04/10/2022,Ba,509.65,50.2,21
Ka Nak,12,04/10/2022,Ba,509.66,51.2,0
Ka Nak,13,04/10/2022,Ba,509.68,51.8,0
Ka Nak,14,04/10/2022,Ba,509.69,50.3,0
Ka Nak,15,04/10/2022,Ba,509.7,51.8,19
Ka Nak,16,04/10/2022,Ba,509.71,52.5,30
Ka Nak,17,04/10/2022,Ba,509.71,50.2,30
Ka Nak,18,04/10/2022,Ba,509.72,53.9,30
Ka Nak,19,04/10/2022,Ba,509.73,53.8,30
Ka Nak,20,04/10/2022,Ba,509.73,54.3,30
Ka Nak,21,04/10/2022,Ba,509.74,52.9,30
Ka Nak,22,04/10/2022,Ba,509.75,55.7,30
Ka Nak,23,04/10/2022,Ba,509.75,56.1,30
Ka Nak,0,05/10/2022,Ba,509.76,57.5,16.8
Ka Nak,1,05/10/2022,Ba,509.77,59.3,15
Ka Nak,2,05/10/2022,Ba,509.78,60.5,15
Ka Nak,3,05/10/2022,Ba,509.79,60.9,15
Ka Nak,4,05/10/2022,Ba,509.8,59.8,15
Ka Nak,5,05/10/2022,Ba,509.81,58.7,22.3
Ka Nak,6,05/10/2022,Ba,509.82,58.1,30
Ka Nak,7,05/10/2022,Ba,509.83,57.6,30
Ka Nak,8,05/10/2022,Ba,509.84,56.5,30
Ka Nak,9,05/10/2022,Ba,509.85,57.2,30
Ka Nak,10,05/10/2022,Ba,509.85,56.3,30
Ka Nak,11,05/10/2022,Ba,509.86,57.4,30
Ka Nak,12,05/10/2022,Ba,509.86,51.2,30
Ka Nak,13,05/10/2022,Ba,509.87,51.5,30
Ka Nak,14,05/10/2022,Ba,509.87,52.1,30
Ka Nak,15,05/10/2022,Ba,509.88,52.2,30
Ka Nak,16,05/10/2022,Ba,509.88,53,30
Ka Nak,17,05/10/2022,Ba,509.89,53.2,30
Ka Nak,18,05/10/2022,Ba,509.89,52.5,30
Ka Nak,19,05/10/2022,Ba,509.9,51.3,30
Ka Nak,20,05/10/2022,Ba,509.9,48.9,30
Ka Nak,21,05/10/2022,Ba,509.91,47.7,30
Ka Nak,22,05/10/2022,Ba,509.91,37.1,30
Ka Nak,23,05/10/2022,Ba,509.92,46.8,30
Ka Nak,0,06/10/2022,Ba,509.92,48.3,30
Ka Nak,1,06/10/2022,Ba,509.93,49.1,17.5
Ka Nak,2,06/10/2022,Ba,509.93,49.8,25
Ka Nak,3,06/10/2022,Ba,509.94,50.2,30
Ka Nak,4,06/10/2022,Ba,509.94,51.7,30
Ka Nak,5,06/10/2022,Ba,509.95,53.3,30
Ka Nak,6,06/10/2022,Ba,509.95,51.5,30
Ka Nak,7,06/10/2022,Ba,509.96,50.8,30
Ka Nak,8,06/10/2022,Ba,509.97,49.4,12
Ka Nak,9,06/10/2022,Ba,509.99,49.7,0
Ka Nak,10,06/10/2022,Ba,510,48.5,0
Ka Nak,11,06/10/2022,Ba,510.01,48.1,0
Ka Nak,12,06/10/2022,Ba,510.02,49.3,0
Ka Nak,13,06/10/2022,Ba,510.03,47.7,0
Ka Nak,14,06/10/2022,Ba,510.05,48.4,0
Ka Nak,15,06/10/2022,Ba,510.06,49.2,3.5
Ka Nak,16,06/10/2022,Ba,510.06,48.5,22.5
Ka Nak,17,06/10/2022,Ba,510.07,46.8,30
Ka Nak,18,06/10/2022,Ba,510.07,45.4,30
Ka Nak,19,06/10/2022,Ba,510.08,45.1,30
Ka Nak,20,06/10/2022,Ba,510.08,44.7,30
Ka Nak,21,06/10/2022,Ba,510.08,42.8,30
Ka Nak,22,06/10/2022,Ba,510.08,41.9,30
Ka Nak,23,06/10/2022,Ba,510.09,41.5,30
Ka Nak,0,07/10/2022,Ba,510.09,39.7,30
Ka Nak,1,07/10/2022,Ba,510.1,39.2,30
Ka Nak,2,07/10/2022,Ba,510.1,38.6,30
Ka Nak,3,07/10/2022,Ba,510.1,37.5,30
Ka Nak,4,07/10/2022,Ba,510.1,38.3,30
Ka Nak,5,07/10/2022,Ba,510.11,38.7,30
Ka Nak,6,07/10/2022,Ba,510.11,37.3,30
Ka Nak,7,07/10/2022,Ba,510.11,46.8,30
Ka Nak,8,07/10/2022,Ba,510.11,34.5,30
Ka Nak,9,07/10/2022,Ba,510.12,34.1,1.5
Ka Nak,10,07/10/2022,Ba,510.13,32.4,0
Ka Nak,11,07/10/2022,Ba,510.13,31.5,0
Ka Nak,12,07/10/2022,Ba,510.14,31.7,0
Ka Nak,13,07/10/2022,Ba,510.15,30.6,0
Ka Nak,14,07/10/2022,Ba,510.15,28.9,0
Ka Nak,15,07/10/2022,Ba,510.16,29.5,4.5
Ka Nak,16,07/10/2022,Ba,510.16,29.7,30
Ka Nak,17,07/10/2022,Ba,510.16,30.8,30
Ka Nak,18,07/10/2022,Ba,510.16,30.4,30
Ka Nak,19,07/10/2022,Ba,510.16,31.2,30
Ka Nak,20,07/10/2022,Ba,510.16,31.5,30
Ka Nak,21,07/10/2022,Ba,510.16,32.3,30
Ka Nak,22,07/10/2022,Ba,510.16,34.7,30
Ka Nak,23,07/10/2022,Ba,510.16,34.9,30
Ka Nak,0,08/10/2022,Ba,510.16,35.2,30
Ka Nak,1,08/10/2022,Ba,510.17,35.5,30
Ka Nak,2,08/10/2022,Ba,510.17,35.9,30
Ka Nak,3,08/10/2022,Ba,510.17,36.6,30
Ka Nak,4,08/10/2022,Ba,510.17,35.9,30
Ka Nak,5,08/10/2022,Ba,510.17,34.7,30
Ka Nak,6,08/10/2022,Ba,510.17,34.3,30
Ka Nak,7,08/10/2022,Ba,510.17,32.8,30
Ka Nak,8,08/10/2022,Ba,510.17,31.5,30
Ka Nak,9,08/10/2022,Ba,510.17,30.6,30
Ka Nak,10,08/10/2022,Ba,510.17,31.4,30
Ka Nak,11,08/10/2022,Ba,510.18,30.9,30
Ka Nak,12,08/10/2022,Ba,510.18,31.2,30
Ka Nak,13,08/10/2022,Ba,510.18,30.5,30
Ka Nak,14,08/10/2022,Ba,510.18,30.2,30
Ka Nak,15,08/10/2022,Ba,510.18,30.3,30
Ka Nak,16,08/10/2022,Ba,510.18,30.7,30
Ka Nak,17,08/10/2022,Ba,510.18,31,30
Ka Nak,18,08/10/2022,Ba,510.18,29.8,30
Ka Nak,19,08/10/2022,Ba,510.18,29.5,30
Ka Nak,20,08/10/2022,Ba,510.18,28.3,30
Ka Nak,21,08/10/2022,Ba,510.18,27.7,30
Ka Nak,22,08/10/2022,Ba,510.18,28.8,30
Ka Nak,23,08/10/2022,Ba,510.18,28.2,30
Ka Nak,0,09/10/2022,Ba,510.17,27.7,30
Ka Nak,1,09/10/2022,Ba,510.17,26.9,30
Ka Nak,2,09/10/2022,Ba,510.17,26.5,30
Ka Nak,3,09/10/2022,Ba,510.17,26.2,30
Ka Nak,4,09/10/2022,Ba,510.17,25.7,30
Ka Nak,5,09/10/2022,Ba,510.17,27.5,30
Ka Nak,6,09/10/2022,Ba,510.17,27.1,16.5
Ka Nak,7,09/10/2022,Ba,510.18,29.6,1
Ka Nak,8,09/10/2022,Ba,510.18,23.5,0
Ka Nak,9,09/10/2022,Ba,510.18,21.2,0
Ka Nak,10,09/10/2022,Ba,510.18,19.5,0
Ka Nak,11,09/10/2022,Ba,510.18,19.2,0
Ka Nak,12,09/10/2022,Ba,510.18,21.1,0
Ka Nak,13,09/10/2022,Ba,510.18,19.6,0
Ka Nak,14,09/10/2022,Ba,510.19,20.4,0
Ka Nak,15,09/10/2022,Ba,510.19,19.4,0
Ka Nak,16,09/10/2022,Ba,510.19,20.3,0
Ka Nak,17,09/10/2022,Ba,510.19,21.5,14.5
Ka Nak,18,09/10/2022,Ba,510.19,21,15
Ka Nak,19,09/10/2022,Ba,510.2,21.7,15
Ka Nak,20,09/10/2022,Ba,510.2,20.8,15
Ka Nak,21,09/10/2022,Ba,510.2,19.5,15
Ka Nak,22,09/10/2022,Ba,510.2,19.1,15
Ka Nak,23,09/10/2022,Ba,510.2,17.9,11.3
Ka Nak,0,10/10/2022,Ba,510.2,16.6,0
Ka Nak,1,10/10/2022,Ba,510.21,21.5,0
Ka Nak,2,10/10/2022,Ba,510.21,26.7,0
Ka Nak,3,10/10/2022,Ba,510.22,29.3,0
Ka Nak,4,10/10/2022,Ba,510.23,31.6,0
Ka Nak,5,10/10/2022,Ba,510.24,32.8,0
Ka Nak,6,10/10/2022,Ba,510.25,34.7,6.3
Ka Nak,7,10/10/2022,Ba,510.25,35.2,15
Ka Nak,8,10/10/2022,Ba,510.26,37.6,15
Ka Nak,9,10/10/2022,Ba,510.27,35.6,15
Ka Nak,10,10/10/2022,Ba,510.27,34.5,15
Ka Nak,11,10/10/2022,Ba,510.28,38.9,15
Ka Nak,12,10/10/2022,Ba,510.29,35.1,15
Ka Nak,13,10/10/2022,Ba,510.29,32.2,15
Ka Nak,14,10/10/2022,Ba,510.3,30.9,15
Ka Nak,15,10/10/2022,Ba,510.3,29.5,15
Ka Nak,16,10/10/2022,Ba,510.3,33.2,29.8
Ka Nak,17,10/10/2022,Ba,510.3,35.6,30
Ka Nak,18,10/10/2022,Ba,510.3,37.8,30
Ka Nak,19,10/10/2022,Ba,510.31,38.5,30
Ka Nak,20,10/10/2022,Ba,510.31,38.9,21
Ka Nak,21,10/10/2022,Ba,510.32,39.6,0
Ka Nak,22,10/10/2022,Ba,510.33,37.8,0
Ka Nak,23,10/10/2022,Ba,510.33,36.5,0
Ka Nak,0,11/10/2022,Ba,510.34,36.1,0
Ka Nak,1,11/10/2022,Ba,510.35,35.3,0
Ka Nak,2,11/10/2022,Ba,510.35,34.8,0
Ka Nak,3,11/10/2022,Ba,510.36,36.5,0
Ka Nak,4,11/10/2022,Ba,510.37,37.9,0
Ka Nak,5,11/10/2022,Ba,510.38,37.5,0
Ka Nak,6,11/10/2022,Ba,510.39,38.7,0
Ka Nak,7,11/10/2022,Ba,510.4,40.6,0
Ka Nak,8,11/10/2022,Ba,510.41,47.5,23
Ka Nak,9,11/10/2022,Ba,510.42,68.2,30
Ka Nak,10,11/10/2022,Ba,510.43,78.9,30
Ka Nak,11,11/10/2022,Ba,510.45,90.6,30
Ka Nak,12,11/10/2022,Ba,510.47,95.2,30
Ka Nak,13,11/10/2022,Ba,510.48,97.6,30
Ka Nak,14,11/10/2022,Ba,510.5,104,30
Ka Nak,15,11/10/2022,Ba,510.52,107,30
Ka Nak,16,11/10/2022,Ba,510.54,102,30
Ka Nak,17,11/10/2022,Ba,510.56,105,30
Ka Nak,18,11/10/2022,Ba,510.58,110,30
Ka Nak,19,11/10/2022,Ba,510.6,115,30
Ka Nak,20,11/10/2022,Ba,510.63,117,30
Ka Nak,21,11/10/2022,Ba,510.65,116,30
Ka Nak,22,11/10/2022,Ba,510.68,119,30
Ka Nak,23,11/10/2022,Ba,510.72,173,30
Ka Nak,0,12/10/2022,Ba,510.77,235,30
Ka Nak,1,12/10/2022,Ba,510.83,260,30
Ka Nak,2,12/10/2022,Ba,510.89,275,30
Ka Nak,3,12/10/2022,Ba,510.94,240,30
Ka Nak,4,12/10/2022,Ba,510.98,205,30
Ka Nak,5,12/10/2022,Ba,511.02,195,30
Ka Nak,6,12/10/2022,Ba,511.08,230,30
Ka Nak,7,12/10/2022,Ba,511.15,255,30
Ka Nak,8,12/10/2022,Ba,511.23,273,30
Ka Nak,9,12/10/2022,Ba,511.3,267,10.5
Ka Nak,10,12/10/2022,Ba,511.35,270,0
Ka Nak,11,12/10/2022,Ba,511.4,267,0
Ka Nak,12,12/10/2022,Ba,511.44,240,0
Ka Nak,13,12/10/2022,Ba,511.48,202,0
Ka Nak,14,12/10/2022,Ba,511.52,165,0
Ka Nak,15,12/10/2022,Ba,511.56,132,1.5
Ka Nak,16,12/10/2022,Ba,511.59,113,25
Ka Nak,17,12/10/2022,Ba,511.61,110,30
Ka Nak,18,12/10/2022,Ba,511.63,107,30
Ka Nak,19,12/10/2022,Ba,511.65,111,30
Ka Nak,20,12/10/2022,Ba,511.68,115,30
Ka Nak,21,12/10/2022,Ba,511.71,118,30
Ka Nak,22,12/10/2022,Ba,511.74,116,30
Ka Nak,23,12/10/2022,Ba,511.77,114,30
Ka Nak,0,13/10/2022,Ba,511.8,112,30
Ka Nak,1,13/10/2022,Ba,511.83,115,30
Ka Nak,2,13/10/2022,Ba,511.86,117,30
Ka Nak,3,13/10/2022,Ba,511.89,119,3.5
Ka Nak,4,13/10/2022,Ba,511.92,116,0
Ka Nak,5,13/10/2022,Ba,511.95,112,30
Ka Nak,6,13/10/2022,Ba,511.97,100,30
Ka Nak,7,13/10/2022,Ba,511.99,85.6,30
Ka Nak,8,13/10/2022,Ba,512.01,81.7,30
Ka Nak,9,13/10/2022,Ba,512.02,78.4,30
Ka Nak,10,13/10/2022,Ba,512.04,75.7,2
Ka Nak,11,13/10/2022,Ba,512.05,60.5,0
Ka Nak,12,13/10/2022,Ba,512.07,58.6,0
Ka Nak,13,13/10/2022,Ba,512.08,61.2,13.6
Ka Nak,14,13/10/2022,Ba,512.09,63.8,28.2
Ka Nak,15,13/10/2022,Ba,512.1,60.5,28.2
Ka Nak,16,13/10/2022,Ba,512.1,65.2,228.2
Ka Nak,17,13/10/2022,Ba,512.06,68.7,228.2
Ka Nak,18,13/10/2022,Ba,512.03,72.6,228.2
Ka Nak,19,13/10/2022,Ba,511.99,74.5,228.2
Ka Nak,20,13/10/2022,Ba,511.96,75.6,228.2
Ka Nak,21,13/10/2022,Ba,511.92,75.2,228.2
Ka Nak,22,13/10/2022,Ba,511.88,73.4,228.2
Ka Nak,23,13/10/2022,Ba,511.84,74.7,228.2
Ka Nak,0,14/10/2022,Ba,511.81,75.6,228.2
Ka Nak,1,14/10/2022,Ba,511.78,74.1,228.2
Ka Nak,2,14/10/2022,Ba,511.74,73.5,228.2
Ka Nak,3,14/10/2022,Ba,511.7,70.1,228.2
Ka Nak,4,14/10/2022,Ba,511.66,71.5,228.2
Ka Nak,5,14/10/2022,Ba,511.63,70.7,228.2
Ka Nak,6,14/10/2022,Ba,511.6,70.4,228.2
Ka Nak,7,14/10/2022,Ba,511.56,72.1,228.2
Ka Nak,8,14/10/2022,Ba,511.52,69.8,228.2
Ka Nak,9,14/10/2022,Ba,511.49,67.3,228.2
Ka Nak,10,14/10/2022,Ba,511.45,73.7,228.2
Ka Nak,11,14/10/2022,Ba,511.42,97.8,228.2
Ka Nak,12,14/10/2022,Ba,511.4,115,228.2
Ka Nak,13,14/10/2022,Ba,511.37,117,228.2
Ka Nak,14,14/10/2022,Ba,511.35,119,228.2
Ka Nak,15,14/10/2022,Ba,511.32,116,228.2
Ka Nak,16,14/10/2022,Ba,511.3,112,228.2
Ka Nak,17,14/10/2022,Ba,511.27,115,228.2
Ka Nak,18,14/10/2022,Ba,511.25,118,228.2
Ka Nak,19,14/10/2022,Ba,551.23,116,228.2
Ka Nak,20,14/10/2022,Ba,511.2,115,228.2
Ka Nak,21,14/10/2022,Ba,511.18,116,228.2
Ka Nak,22,14/10/2022,Ba,511.15,117,228.2
Ka Nak,23,14/10/2022,Ba,511.13,118,228.2
Ka Nak,0,15/10/2022,Ba,511.11,116,228.2
Ka Nak,1,15/10/2022,Ba,511.08,118,228.2
Ka Nak,2,15/10/2022,Ba,511.06,119,228.2
Ka Nak,3,15/10/2022,Ba,511.03,118,228.2
Ka Nak,4,15/10/2022,Ba,511.01,118,228.2
Ka Nak,5,15/10/2022,Ba,510.99,119,228.2
Ka Nak,6,15/10/2022,Ba,510.96,118,228.2
Ka Nak,7,15/10/2022,Ba,510.95,105,28.2
Ka Nak,8,15/10/2022,Ba,510.97,102,28.2
Ka Nak,9,15/10/2022,Ba,511,110,28.2
Ka Nak,10,15/10/2022,Ba,511.03,115,28.2
Ka Nak,11,15/10/2022,Ba,511.06,112,28.2
Ka Nak,12,15/10/2022,Ba,511.09,113,28.2
Ka Nak,13,15/10/2022,Ba,511.12,116,28.2
Ka Nak,14,15/10/2022,Ba,511.15,115,28.2
Ka Nak,15,15/10/2022,Ba,511.19,109,28.2
Ka Nak,16,15/10/2022,Ba,511.23,105,28.2
Ka Nak,17,15/10/2022,Ba,511.26,102,28.2
Ka Nak,18,15/10/2022,Ba,511.3,100,28.2
Ka Nak,19,15/10/2022,Ba,511.33,103,28.2
Ka Nak,20,15/10/2022,Ba,511.36,102,28.2
Ka Nak,21,15/10/2022,Ba,511.4,104,28.2
Ka Nak,22,15/10/2022,Ba,511.43,105,28.2
Ka Nak,23,15/10/2022,Ba,511.47,101,28.2
Ka Nak,0,16/10/2022,Ba,511.51,102,28.2
Ka Nak,1,16/10/2022,Ba,511.54,103,28.2
Ka Nak,2,16/10/2022,Ba,511.58,101,28.2
Ka Nak,3,16/10/2022,Ba,511.61,102,28.2
Ka Nak,4,16/10/2022,Ba,511.65,104,28.2
Ka Nak,5,16/10/2022,Ba,511.69,102,28.2
Ka Nak,6,16/10/2022,Ba,511.72,101,28.2
Ka Nak,7,16/10/2022,Ba,511.76,101,28.2
Ka Nak,8,16/10/2022,Ba,511.79,112,28.2
Ka Nak,9,16/10/2022,Ba,511.83,115,16.4
Ka Nak,10,16/10/2022,Ba,511.87,118,0
Ka Nak,11,16/10/2022,Ba,511.92,116,0
Ka Nak,12,16/10/2022,Ba,511.96,110,0
Ka Nak,13,16/10/2022,Ba,512,113,0
Ka Nak,14,16/10/2022,Ba,512.04,109,0
Ka Nak,15,16/10/2022,Ba,512.08,112,0
Ka Nak,16,16/10/2022,Ba,512.12,114,0
Ka Nak,17,16/10/2022,Ba,512.15,108,25.8
Ka Nak,18,16/10/2022,Ba,512.19,106,28.2
Ka Nak,19,16/10/2022,Ba,512.22,110,28.2
Ka Nak,20,16/10/2022,Ba,512.25,105,28.2
Ka Nak,21,16/10/2022,Ba,512.28,102,28.2
Ka Nak,22,16/10/2022,Ba,512.31,103,28.2
Ka Nak,23,16/10/2022,Ba,512.34,105,28.2
Ka Nak,0,17/10/2022,Ba,512.75,96.2,28.2
Ka Nak,1,17/10/2022,Ba,512.38,92.5,28.2
Ka Nak,2,17/10/2022,Ba,512.39,83.6,28.2
Ka Nak,3,17/10/2022,Ba,512.4,85.2,28.2
Ka Nak,4,17/10/2022,Ba,512.41,86.4,28.2
Ka Nak,5,17/10/2022,Ba,512.42,90.5,28.2
Ka Nak,6,17/10/2022,Ba,512.43,92.3,28.2
Ka Nak,7,17/10/2022,Ba,512.44,75.6,28.2
Ka Nak,8,17/10/2022,Ba,512.45,72.5,18.3
Ka Nak,9,17/10/2022,Ba,512.47,72.2,0
Ka Nak,10,17/10/2022,Ba,512.5,80.6,0
Ka Nak,11,17/10/2022,Ba,512.53,84.5,0
Ka Nak,12,17/10/2022,Ba,512.56,86.8,0
Ka Nak,13,17/10/2022,Ba,512.58,88.4,0
Ka Nak,14,17/10/2022,Ba,512.61,85.2,0
Ka Nak,15,17/10/2022,Ba,512.63,79.6,13.6
Ka Nak,16,17/10/2022,Ba,512.64,73.4,28.2
Ka Nak,17,17/10/2022,Ba,512.65,67.7,28.2
Ka Nak,18,17/10/2022,Ba,512.66,63.5,28.2
Ka Nak,19,17/10/2022,Ba,512.67,61.6,4.7
Ka Nak,20,17/10/2022,Ba,512.68,59.5,0
Ka Nak,21,17/10/2022,Ba,512.69,56.2,22.1
Ka Nak,22,17/10/2022,Ba,512.7,53.5,28.2
Ka Nak,23,17/10/2022,Ba,512.72,73.6,28.2
Ka Nak,0,18/10/2022,Ba,512.75,96.2,28.2
Ka Nak,1,18/10/2022,Ba,512.77,93.6,28.2
Ka Nak,2,18/10/2022,Ba,512.79,87.5,28.2
Ka Nak,3,18/10/2022,Ba,512.81,86.3,28.2
Ka Nak,4,18/10/2022,Ba,512.83,85.1,28.2
Ka Nak,5,18/10/2022,Ba,512.85,92.6,28.2
Ka Nak,6,18/10/2022,Ba,512.87,96.1,28.2
Ka Nak,7,18/10/2022,Ba,512.89,93.5,28.2
Ka Nak,8,18/10/2022,Ba,512.91,85.7,21.6
Ka Nak,9,18/10/2022,Ba,512.93,76.3,0
Ka Nak,10,18/10/2022,Ba,512.94,65.5,0
Ka Nak,11,18/10/2022,Ba,512.94,56.7,0
Ka Nak,12,18/10/2022,Ba,512.94,46.5,0
Ka Nak,13,18/10/2022,Ba,512.95,39.8,0
Ka Nak,14,18/10/2022,Ba,512.95,34.6,0
Ka Nak,15,18/10/2022,Ba,512.95,29.4,7
Ka Nak,16,18/10/2022,Ba,512.95,28.7,28.2
Ka Nak,17,18/10/2022,Ba,512.95,26.8,28.2
Ka Nak,18,18/10/2022,Ba,512.95,27.5,28.2
Ka Nak,19,18/10/2022,Ba,512.95,24.3,28.2
Ka Nak,20,18/10/2022,Ba,512.94,21.5,28.2
Ka Nak,21,18/10/2022,Ba,512.94,25.2,28.2
Ka Nak,22,18/10/2022,Ba,512.94,27.5,28.2
Ka Nak,23,18/10/2022,Ba,512.93,28.6,28.2
Ka Nak,0,19/10/2022,Ba,512.93,28.2,28.2
Ka Nak,1,19/10/2022,Ba,512.93,27.6,28.2
Ka Nak,2,19/10/2022,Ba,512.92,27.2,28.2
Ka Nak,3,19/10/2022,Ba,512.92,25.3,28.2
Ka Nak,4,19/10/2022,Ba,512.92,25.7,28.2
Ka Nak,5,19/10/2022,Ba,512.91,23.7,28.2
Ka Nak,6,19/10/2022,Ba,512.91,24.1,8.9
Ka Nak,7,19/10/2022,Ba,512.91,22.3,28.2
Ka Nak,8,19/10/2022,Ba,512.9,20.5,28.2
Ka Nak,9,19/10/2022,Ba,512.9,20.7,14.1
Ka Nak,10,19/10/2022,Ba,512.91,18.5,0
Ka Nak,11,19/10/2022,Ba,512.91,14.2,0
Ka Nak,12,19/10/2022,Ba,512.91,12.7,0
Ka Nak,13,19/10/2022,Ba,512.91,11.6,0
Ka Nak,14,19/10/2022,Ba,512.91,10.2,0
Ka Nak,15,19/10/2022,Ba,512.91,17.9,12.7
Ka Nak,16,19/10/2022,Ba,512.9,21.6,28.2
Ka Nak,17,19/10/2022,Ba,512.9,23.4,28.2
Ka Nak,18,19/10/2022,Ba,512.9,25.6,28.2
Ka Nak,19,19/10/2022,Ba,512.89,22.3,28.2
Ka Nak,20,19/10/2022,Ba,512.89,23.1,28.2
Ka Nak,21,19/10/2022,Ba,512.89,23.7,28.2
Ka Nak,22,19/10/2022,Ba,512.88,24.4,28.2
Ka Nak,23,19/10/2022,Ba,512.88,23.5,28.2
Ka Nak,0,20/10/2022,Ba,512.88,22.9,21.9
Ka Nak,1,20/10/2022,Ba,512.88,20.7,14.1
Ka Nak,2,20/10/2022,Ba,512.88,19.4,14.1
Ka Nak,3,20/10/2022,Ba,512.88,18.6,14.1
Ka Nak,4,20/10/2022,Ba,512.89,20.2,14.1
